Size = 20 
Clusters = 27 
39	38	0
58	82	41
21	59	34
36	10	50
8	85	46
51	71	50
59	41	76
77	50	28
89	28	42
96	8	94
5	19	6
17	45	2
17	20	18
50	27	58
36	37	55
61	22	85
96	74	42
56	52	66
26	30	51
4	4	17
27	31	40
62	65	0
1224	10001001110101110100
383	01111010001010101011
511	00101011111010100001
1020	11110101101111000111
1191	00000110000011101110
1785	00110100110110011111
1046	11000100010101101001
174	11111011111000001011
1643	00010001111110000001
870	00110001011000110001
9	01000110001001101100
1097	00000010011011000011
1116	10101111110100001110
966	11111101111000101000
1362	11001110000110001010
142	00000011111111001101
480	00000110011001110000
943	01000101000111100111
1295	01101011111110010001
821	11101101100011101111
1079	10100000011000011011
129	01001100111101001000
1207	01110101101000111101
1841	11001101101111011010
1495	00000011001011001011
872	01111000110110100100
396	11000011011010011101
