Size = 50 
Clusters = 54 
13	18	0
92	9	25
53	91	57
7	48	84
12	95	60
3	42	71
45	99	56
85	81	9
67	46	93
30	28	9
82	86	0
85	40	8
42	79	59
73	68	6
36	96	90
45	91	34
51	39	48
4	25	98
0	71	16
94	53	50
42	50	70
73	73	28
75	68	88
37	5	88
2	88	89
36	7	6
82	20	53
7	18	56
36	72	70
5	97	64
31	79	98
71	51	36
81	27	28
89	87	30
97	43	89
96	37	40
55	1	13
56	16	93
92	22	70
57	30	1
93	66	9
25	52	44
43	24	75
2	82	32
31	56	88
63	22	44
93	39	58
19	9	1
58	64	42
18	98	80
70	64	78
34	8	0
2723	11011000010111010001010010110110100011010000010000
4999	11100010000100010101110000111011111010010111011011
3996	00100111001010001010000110110110111101111101000111
50	11111010100111000001000101100100101111001110010110
1225	00101101001001011011100011000100100000100110101011
4989	10100101110111010111010011110011100100101011011000
4865	01011010011100101000011001101101111110100001010010
2470	11111010011010110110000001111100000001000111000100
2756	00101000010111000111000100110100000000101010000011
1994	00000001011000111111001110011111111001011101101001
1068	11100110010000000111010011001010110001100100001010
1915	00100011101011000110101010000111011101000010001011
2045	01000001011110100011010000110001011111010101001000
665	11101000110001111000100101100000111100100001000010
588	00111010000000000111101011011001110101111100011011
907	00101100011011110110110001000110001010011001100010
3367	10100010010100001100011110110000100010001011010000
3262	11110010010001000010110101010000000011110100100001
814	11111011110000110111000000101101111011010000011110
917	10111001101101010010110100111011101111111011111111
3485	11001011111011011110001101100011111111010000000010
3773	01010111100110101111010001011000001111010010011110
41	00100010011100101100000100011100100001011100010111
1450	00000111010110110010101110100001011010010001001000
2794	11000011001010111000011101111101000011111001000010
1992	10001011011010000111001011101000110101011001101110
4193	10010010101100001000101010110000100100100100111101
1906	00110010101011111001010100011100101111011011010010
1070	10100101100111100011010101110011010100101111001010
1441	01001101001100001101011100101010010000010001000011
3825	01101101011011111001100101000001111110110101000111
849	10101100001101111101010011001101001010010111011010
1791	11101101100111100001001011000100010100010101011110
965	01101010100000011111000100001001110110001101101110
2054	00101100001100100110010111110010001110011001011111
3853	11110011011000011010000110101001001011011010001001
741	10011110101010000100000001001100000101110100101000
1834	11010000010100000100000110010100011010110110111100
3809	10101111110001011110000101100111010011011111000011
2170	11010111001101010011010000100011101110110011010101
3041	01101111010010011000110100010001011011110010111010
3922	10000110010101010101001001010111101111111111110111
2164	01111110011011100100001100000101100100100010101011
4615	00100100100100101110010011010001000101101100011100
1896	01010000000001000011011011100011111011110010011000
4497	00111100100111011110101101000101110111100100000000
1152	01000001101101100001010111011001111110001000101110
2690	10100111111000010100011101000010111101100000101101
3916	11110001000111110001011100011101000101111110010101
1044	10000110100000111011010000100101100000010000100101
1621	10000110101111110100010110010001101010001111001101
1874	00000000101010110100001101100011011111110010001000
1996	00101001011111110110010010011001111010110111101001
3722	11000010100100000011011100110101001101111110000111
