Size = 50 
Clusters = 77 
72	39	0
12	99	68
37	41	83
51	90	3
33	59	11
54	32	83
72	60	17
14	13	61
10	40	73
20	51	93
49	79	35
46	47	67
96	97	68
61	58	41
60	33	84
99	66	40
7	23	4
35	2	24
23	55	81
71	99	20
91	3	26
69	43	60
37	51	97
81	76	70
46	46	73
86	55	95
47	96	83
23	10	67
7	92	20
89	79	24
64	92	20
75	47	30
16	76	65
98	71	58
52	77	15
86	12	0
17	20	9
61	77	11
15	4	99
1	85	1
5	77	93
70	84	94
26	40	84
51	17	38
41	45	45
77	97	36
45	30	5
3	31	96
98	25	7
56	50	52
79	21	77
2	66	0
2122	00100011000000100101111101010101110111111101010110
1288	11010001110000100011011101001110010101100110010100
3531	10010100101111010000111110011100110011110100000111
2815	00001011001100101011000001101101100000000000111010
275	01100101101001000000000000011100110111111110001000
173	11101010001100100010000101100010101000010111111111
4055	01000010100000100110011101110101111000110110010100
2124	01011111111111011110000001011010000101000011100100
716	00000001001100001110010010100110000011101110110000
3606	10101111000101001011110110001100000111111101101011
1041	11100011111001100111110100010100010111000110001011
4701	10110110111010100011000010101110110011000111100110
4215	00110010110011011100101010001100000001101001001100
2274	11110111110010101110011000001010010001111111100010
2322	11111110001010001010000110011010101010111111001110
2277	11110000111111101000001111010011110011111110001101
3025	10111100001001100110000100001110100000011000001001
24	11011001001101111110001011100001001011000101011001
1287	00100101010100001101001100011001001110000010001010
1723	00001001110101000001101001000100001101001100101101
1009	10000111010100011010000010111000000011001110010100
1212	00100001110001010100101000110110101111111100000001
465	00100000111011011101001101110100001100111010111001
1217	11000010100101000001010101110000111000101101100100
2071	01110010000000101001111001011101101001000010100011
123	01011101001011000011010100110010110101010010100101
3358	00101100011111000000001000000000101000100001001100
484	10011001010111001010110001101110000100010000111010
4111	11000000101001010111111110010001011100111100000000
2569	01001010110111010111010010001001001101001101000011
768	00100110010001000101110000010001001101010110100111
4104	00001101000110000011010010001111000000100011111111
2758	11010110101101100010101000000011010111100011001110
2392	00111010101101110011000010001001000011010001011111
4309	00100110110100011010101000110111111001110101100111
899	00011010011111001000110101111000100001000011111000
3269	11001111101101010001001100110111000111111110101011
1834	11000000100110110101110001111001001110100101001000
1830	00000110010100110011011101001010011001111000010101
3828	10001101000100100000110110111011101011011101110110
3324	11100000110010110001110101000101011100100000010100
1346	11101111001000000100000000100000011100010011101011
3068	11110110110011111110010110010001011110111100011010
3036	00001100010000010111100100110101110100010011010110
1008	01110000101100111101010011000100010101100001011011
3774	01010010001110011011101010110000100110101110100001
600	00111000010000010111011011010101101111011010011100
246	01011100000101100100011001011000001111101100011110
3648	00110101110111001110011100111111011101101101010111
1913	00111100100011011000000000000010100001001100111100
682	10101110110110110101010110000110111110011010110000
4362	10111001110101011010101000101110010000110101001100
3309	00110110101011010111000000101010000000100111010101
3889	00011001100001110110110110001011101010011011011011
733	11010010110011001101011111010000011001011010001011
1583	11010011111100000110000100101110110100010100100101
4273	01111111111001110001010011101111110010001000000110
4123	01100110001100111101101100101111100110001100000100
1257	10110100000101101001101001000011001000011110111101
1385	01111000001001001000011111010010111110101110100100
354	11110000111001000011100010101010000000001001000000
2663	11001100100110000010110101110101011001010001000011
2905	10000000000100110111000010000000000000010000101110
4097	00101011111111000011111000011100100110101100000111
2366	10000001111000001001100011110111111000100001111100
2376	11011110010100010011111000100001000010110001110101
2086	11001000001101110000010010000001100001101111111010
1252	00000010111010111001110101010111000010000101000111
2089	01110011000010111111101001101000001010110110010010
755	00011111011111110001100101001101011010011111101000
2436	01100001101110001110010111010000010000111101100010
2829	00011101010001000100111000100100011000000011111110
629	01011101101110000000100110101001000001010001001010
4484	01110010111000010110001101111001000001111110110100
557	11000101100010010101111010011000000000110101101110
1582	10011110111110100011011001111100000100001000010100
2170	01001111110000110101100110011101100100111000000010
