Size = 20 
Clusters = 24 
29	34	0
44	23	76
29	84	48
66	58	97
25	41	54
94	43	38
99	3	70
30	61	29
25	51	83
53	30	18
35	75	32
82	50	31
51	71	36
38	30	57
38	12	66
18	0	47
8	29	98
49	28	35
99	98	19
7	15	43
84	41	80
70	44	0
1073	01001010011111110101
1847	11000100100011010100
334	10100000011101001100
1865	11111110000111110111
1377	11011111101000000010
1323	00000011101011111111
145	01010001011001111100
1032	10001111011001100100
544	10011001101011101110
624	01111111100000100101
1493	00110011100011000011
1262	11101111111111101000
1264	01101101001110110011
943	10011000000000111110
630	01101011011011001011
1875	11011011001101110110
1154	11001000000100001110
26	11011101111110011010
925	11101010100001011110
336	10101111101111100100
794	01000001111110101100
74	10000110001111000011
1102	11100010001001011000
1043	10000000000100110001
