Size = 50 
Clusters = 73 
76	13	0
78	42	52
24	30	81
28	18	69
0	23	58
92	26	92
58	75	63
80	5	18
73	46	98
31	30	84
37	98	10
84	31	21
27	76	69
1	15	2
69	61	61
46	35	60
58	3	94
9	42	36
34	63	75
75	65	34
3	2	67
97	70	73
99	28	19
15	75	54
58	63	2
51	13	92
4	44	99
77	98	37
7	76	41
32	39	0
29	65	23
23	68	16
60	76	95
41	45	92
15	9	9
46	23	26
99	2	55
95	64	24
59	62	79
49	93	1
25	19	61
17	89	44
22	20	1
29	67	18
57	68	2
51	52	96
43	57	96
24	19	90
97	28	88
33	54	36
16	36	66
6	71	0
3895	00001010000001101100111000111001100000000101111001
4586	01010010001110001001011000010101101110100011011100
1253	00010110110100001011011101100010110000100000110001
4053	11111010110000001111010100001111111010101111111101
2848	11100101001001001001100000001000001011000011101001
2898	00010010111101001011110110101100101000110000010001
4440	01010001000101010010000111010000000100110111110111
882	10001001011111100000110001000010111110111110011110
995	10011011101011111011101111100100110001001110101000
4327	00100001011101001000010001110001111100110001100001
3069	11110110111111010010110110000100000111111000010000
552	11101000010111000000101110001000100010000000110010
2646	11011001100100100101001000111011001111000011010110
116	10011110101100111000110000001110110010000100011100
725	10010101111010111110100110010001001110000010010000
4865	01000011011010110100101110010011111101010011011001
4834	00110001100011101110000000100101111101101100111111
1785	10001010111110111110001001010110000010110001011110
446	00000110010110100011111100110000100110011010110000
104	00001001100010011010110000010010010001111110011100
4246	11110001101101100101011111000111111001110101000000
3643	01011010100010101111101111001100000001100111000011
2524	00101100110101110000101101100011111000010001010100
2252	11111110101101010111111110101100010011110101111100
1293	11000101010000100011111010110100000111111011001110
4733	11011010111101111110101000100011100000011010110000
4417	11011110110100101000100110101011100100110110101100
4209	01100001100100101011110101111010010000010010010000
428	10001010000100100101000001011100100101001010111101
1373	00101000111010101100001011111101100101010001101100
1198	00001110001111011001110011101111110000011010110001
2132	11110010111010000011011100000000010100110101001011
481	00111010110101111110110010000011010101100011111110
4435	10111101100010000100011010001101010011110011110010
840	01110101110110000110000010111011111100001011001001
463	01100011101010101001110001001101100110011110110101
337	11111010101111100100100100010000000100111100101101
2592	11101011101111001000101100110010011000010110001011
4918	00011000011110111010011010110110011001001010111111
525	11110100001111001000010100000011001111100100011110
3753	11100000001000011111101010101010010011001111110101
1139	11111110011100000010101000000010011000011000011110
3473	00010100011011011110011100010111101001001100100111
2344	10011010111101010001000110010111011101010001000110
3544	00100100110101101010100011101111101000011010011000
2624	10111111011101111011100010010000110001111001110110
174	01000011011110010101010101110010000011111110101110
1176	11001111111001110000110101010101010000000011110000
2227	10011100100010110100100111101010010011101010000001
2892	01100110001010000011111101100000000010111001100111
1057	01101110000111011000110101001000010110010110011100
2254	00100011110010101011110010001111111110010011101010
3386	00000001100100011101101001101000001000010100101001
1907	01010000001111000010010111010100110110010000101000
1746	10000010110001101101010111110101101011011010110101
1378	10110000011110111100000000011001110100101100000000
297	00000001110010101001011000010111000100100111100110
4852	11011010001100011101001101110001111111001000001101
1965	11100001100010000100101110001100111001101011000100
4416	10111111110010001101110001001100100100101011110000
4217	00001001000000000001111110000110101101110010111001
1064	10000101110110101011010001010100000100111010001100
1332	10011001100101001101011000001100111011011010111100
1489	10001111101111110001110101110000100001001111011100
112	00001000100011010011100000010100111011001001011001
4606	11001110000101010110111001100110000111111101100110
1712	11011000101111000111010010011100111000100110011010
2265	11000011010110100100010101110011101000011110010100
4550	01001110101110001011100110100000010001011111000000
2001	10000110001110100101100000100011000000111011111110
4641	00001100001000011110111000111011101101001100001100
2260	01110110110110011110110011000000100000100010011101
1674	11110011010101011110011000111000110010110001000011
