Size = 50 
Clusters = 61 
65	16	0
99	13	68
4	46	49
78	70	99
3	49	96
72	65	18
15	83	67
56	67	92
83	72	65
23	67	4
30	84	38
9	5	11
14	26	7
94	22	43
12	58	25
58	67	44
41	80	60
58	50	44
5	21	31
37	94	64
94	46	58
34	76	20
46	16	60
85	27	21
85	37	27
14	32	63
47	64	13
29	30	63
15	4	35
69	8	98
68	52	33
95	64	60
74	23	50
97	90	44
81	92	8
1	66	90
1	37	95
93	66	21
13	21	51
60	6	67
37	27	13
83	34	32
81	60	48
71	30	80
36	44	96
8	66	91
97	69	55
21	38	39
49	38	70
97	52	61
36	23	6
78	78	0
2723	11001000010001000000000101100111001011010000101101
1848	10001110001001001000100001101010100110111101000101
122	01100111101011001010011011100110111101100000010100
3414	11110101011100010000111011011000101001110101010100
450	11001111100100111100101101001000011011111011000111
4443	00111111000010101101100010111001101001111001000110
601	01000101001110100110000101110101111100100001010111
4441	01101000111001000000001010011010110000001101111111
4498	01010110000100101111100001111111101101001110011011
1141	10011011001101110010111110100010101000010010010001
215	11111101011100100110000100000101011000010010111110
2466	11100101111111101010001101101000001010110010001111
3281	10101110001011010101011110010001011001110001011001
4586	00000010100111101001000011011011101010000111111110
4247	01011101110001001110010100000001000011110001111100
2065	01100010011001010110111000110110110101110111010011
945	11101011100011100000011001100111011011101011000110
1033	11100110010101000010101001000000101110101100110011
1354	11011101001101010000001111101100100110110110110011
305	01111011000110011111000100111100011000000010110010
860	01100110011011110101111000101001011001001000110001
4910	11100011000010000100000111010000000101010100101011
2539	00001100110111010000000111100010011110000010110110
1798	10101011011000011111010000011111111110010011111111
1993	00101000110001101111000110011001101111100000001111
4343	11010110011000110000111000001110000110101100001000
1307	00111011011101000110111011111110111000000000110101
1478	01101010100111101001110001011000000010100110111100
2223	11111100100001001110111100100110000100001000111101
1388	10000100000010110100100000000001110000010001010100
1606	01001001001011101111000010111001001100110110101010
1935	01010001011000110111011000101100101010001000100010
3337	00010100011100010110110010111011101111101000100110
4468	00100100011111101111101110001000011101000111010111
1149	10010000000000010111101111010010000010100100000101
1001	11101111011110111010000111000110110010000101001101
611	10011101010000000010010101110101000111101010001111
1733	10010101100101100010011010110010110011101100100000
4231	10110111101111110011101010001101101011011111111000
3564	00110111101000001110001111100101011111011111000110
1797	01111001110101011001110110100110110111111010001001
1531	00100111000011110011111000111000010000101011010110
98	10101101010100100100101001100101001000101010000100
3396	11001001011010110110011111110011111100111010011110
1103	11001111011100111011000000011111010000011001001000
3877	01010000101001101100010101101010101100011111101100
2799	00000001101100100010000111111011011000010001111100
2444	10101010110110100001111101111100110111011101101100
3076	00110101101011110001110110000111000110110000000001
787	10001110111010101011000011010110000011111101001110
4349	10100010101100011000001101001010011011111110011000
1416	00001111001111100111001010100001101110011010101010
193	00111101001111111111011000010000110100100011111111
3148	10100001001000010010001010100011010010011000001100
4116	01111100010010101000111001111000100111111001001010
2599	01010011001000101110111011100000100001101000010101
3080	11111010101011010111100110000101000001001100011110
4814	01011100011000010011011111100100100010001001100110
2245	00001110010000111100111101101000100100000000100101
4343	00110100111010111011000110111011011110000001000110
2160	11111100111111100001101000110101000010101010100110
