Size = 50 
Clusters = 55 
78	91	0
44	37	27
83	50	9
85	31	85
63	55	7
29	97	18
34	99	73
52	22	73
34	32	20
12	35	96
41	8	78
66	40	59
8	90	92
15	54	34
57	51	66
40	98	30
7	17	17
34	95	36
31	75	95
26	81	6
64	12	72
16	58	70
24	83	63
62	1	64
48	2	87
52	43	81
24	3	72
28	69	12
57	4	0
29	0	65
88	35	95
16	81	70
35	72	90
56	1	75
22	53	12
80	60	96
22	5	11
56	80	27
67	10	68
3	14	87
63	95	7
76	95	85
59	16	90
85	83	60
88	60	23
95	43	52
39	95	94
61	8	44
52	39	32
95	46	62
12	0	55
50	42	0
216	11010011000011110001000010111000100111111011001100
1835	00101110100010110010100110101110100111011100111010
1748	11101100001000111011110100000100011001110110110111
4325	01110100000001111011111100110000100101001110110011
2839	01011000100101110110010111011001110001010100011101
3529	11000111110010100010010010110110000100001101101100
2604	01011101010001001010001010001111100101010110101110
3858	01011110101111000110011101001011000101011111100000
961	01011011101001010111101001001110011010101010110101
2396	01100000011010011010110000001010000110111010100011
2081	00010101101010000010011000001111110110100011010000
689	01001000111011010010001110011011001001101110111111
4019	11000010000100010111001010010010110111101010000100
1942	00100100001011110100000000111110001110100000010010
141	11000111111011100101110101100101100000000011101111
1694	01110000011010101001101111100011010001000110011001
2094	01101000110111000100010110010110101000100101110001
3141	00110100011001111000101011001100111101000110111100
222	01101001110000010100110111101000111010110000000000
3888	00011011110011011000010111011110101111110011011100
11	00000001000000100101111000100010101011101101100000
561	11111111110100010000111111011011111101011101011101
21	01000111010000101110101100011001100100011000101100
2814	10100010111100110010100100100011110100000100000101
3829	00110010010111101111011000101100011110000001110111
4717	00010011001011000010110000000001101010010100001011
3321	01111100100000101100011000000100000011011000000110
3352	11001001100000110100110110001010101010001010001000
286	01110000111000101111001011110101010001010000011000
1780	10000000100001100010010000010101011000000111010100
2206	01110001111110011110100000001000111000100111001011
1907	10011101101110011010011100001111010110111001010110
4470	11001101111111100100010001001000100111010110110101
2070	10110010110010111010001101111001110010111110100010
3627	01100010000111000000111011100101000010111101010101
2903	11011000101000001111001111101001000011011110010011
192	00000011001101010100001101110010011011101111110011
3091	01011001000110011011011010100000100000000000111101
252	01000001110101010011100100111110101111000100111010
1212	11111010101110100111111111101100111000011111000010
3983	00001000100101110001010101110110001111100010000001
1760	11010110000110110010100110001001111110000001001000
4669	11000111101001001111011001010001110100010110100100
3530	01011001000111001011001110110000010100101101001110
1993	01011001100011001111100001111110000001101110000011
2744	00011100100100101110000011111010101101101000010010
4560	10001110000010111000011110011000111000100001100111
881	11110011001110001001111001001001101111110010011111
898	01110100000100010100010111001100001010100000001011
957	10101110011100100010011101110110111110010101011100
1207	10101100011011011101111010010111110100001111111000
1321	11111011011111100100011100100101100111011000000100
2547	11111001100110000101111011111001001000100000000000
1103	11111001110000011111001011101011101001011111011101
4044	01000110001111011010110110011011001101111001110010
